First Name,Last Name,Full Name,Gender,Region,Generation
Geertruida,van den Werf,Geertruida van den Werf,female,south,traditional
Bo,Pietsz,Bo Pietsz,female,south,contemporary
Piet,te Haven,Piet te Haven,male,randstad,traditional
Ninake,Hoekberg,Ninake Hoekberg,female,randstad,modern
Max,De vries,Max De vries,male,north,modern
Steirik,Schilders,Steirik Schilders,male,general,traditional
Bram,Henksz,Bram Henksz,male,general,modern
Bo,De jong,Bo De jong,female,south,contemporary
Luna,Kool,Luna Kool,female,south,contemporary
Maximilian,te Hoek,Maximilian te Hoek,female,randstad,traditional
Lucas,Kuiper,Lucas Kuiper,male,south,contemporary
Bram,Martinzoon,Bram Martinzoon,male,randstad,modern
Geertruida,De vries,Geertruida De vries,female,north,traditional
Sebastiaan,Slager,Sebastiaan Slager,male,randstad,traditional
Niek,Visser,Niek Visser,male,general,contemporary
Lies,Mulder,Lies Mulder,female,south,modern
Jos,Pietsz,Jos Pietsz,male,south,contemporary
Catharina,van der Horst,Catharina van der Horst,female,south,traditional
Alexander,Schilder,Alexander Schilder,female,randstad,contemporary
Adriaan,in de Beek,Adriaan in de Beek,male,south,traditional
Noa,Smid,Noa Smid,female,randstad,contemporary
Lucas,Bakker,Lucas Bakker,male,randstad,contemporary
Finn,Schilder,Finn Schilder,male,north,contemporary
Julia,Koning,Julia Koning,female,general,modern
Fleur,Bosch,Fleur Bosch,female,randstad,contemporary
Max,De jong,Max De jong,male,general,modern
Catharina,Visser,Catharina Visser,female,general,traditional
Jacobus,De jong,Jacobus De jong,male,north,traditional
Anna,Dirksen,Anna Dirksen,female,south,traditional
Sjoerd,De jong,Sjoerd De jong,male,north,modern
Sebastiaan,Simons,Sebastiaan Simons,female,randstad,traditional
Piet,Jacobsz,Piet Jacobsz,male,south,contemporary
Lotte,Wind,Lotte Wind,female,general,modern
Sjoerd,Cornelissen,Sjoerd Cornelissen,male,north,traditional
Tim,van den Hout,Tim van den Hout,male,general,modern
Willem,Theodors,Willem Theodors,male,randstad,traditional
Liv,in de Houtburg,Liv in de Houtburg,female,north,contemporary
Emma,Visser,Emma Visser,female,north,contemporary
Cor,Dekkerman,Cor Dekkerman,male,randstad,modern
Noah,van Zand,Noah van Zand,male,north,contemporary
Cornelia,Water,Cornelia Water,female,north,traditional
Emi,van den Kool,Emi van den Kool,female,north,contemporary
Lokoon,van der Steen,Lokoon van der Steen,female,north,modern
Daan,in de Beek,Daan in de Beek,male,randstad,contemporary
Maximilian,Gerardsen,Maximilian Gerardsen,female,randstad,modern
Stijn,Koolhof,Stijn Koolhof,male,randstad,contemporary
Milou,te Houtburg,Milou te Houtburg,female,general,contemporary
Margaretha,Schrijver,Margaretha Schrijver,female,general,traditional
Fokke,te Donkhout,Fokke te Donkhout,male,north,traditional
Luna,Kuiper,Luna Kuiper,female,north,contemporary
Milou,de Hout,Milou de Hout,female,randstad,contemporary
Milou,Gaard,Milou Gaard,female,south,contemporary
Luna,Mulder,Luna Mulder,female,randstad,contemporary
Adriaan,ter Laanburg,Adriaan ter Laanburg,male,randstad,traditional
Amber,op de Huis,Amber op de Huis,female,general,modern
Margaretha,van den Straat,Margaretha van den Straat,female,randstad,traditional
Jacobus,Broek,Jacobus Broek,male,south,traditional
Sophie,van der Akker,Sophie van der Akker,female,south,modern
Jade,van Water,Jade van Water,female,randstad,modern
Sanne,te Horstdorp,Sanne te Horstdorp,female,randstad,modern
Tom,Bakker,Tom Bakker,male,general,modern
Catharina,Bakker,Catharina Bakker,female,general,traditional
Lucas,de Veld,Lucas de Veld,male,south,contemporary
Eva,Bakker,Eva Bakker,female,north,contemporary
Ger,Simonsz,Ger Simonsz,male,general,modern
Emmaje,van den Horst,Emmaje van den Horst,female,general,contemporary
Sophie,Water,Sophie Water,female,north,modern
Catharina,De vries,Catharina De vries,female,randstad,traditional
Zoë,Berghuis,Zoë Berghuis,female,north,contemporary
Sophie,Laandijk,Sophie Laandijk,female,general,modern
Daan,Jacobsz,Daan Jacobsz,male,south,contemporary
Liv,op de Bosch,Liv op de Bosch,female,south,contemporary
Geertruida,van de Haven,Geertruida van de Haven,female,south,traditional
Sem,Corneliss,Sem Corneliss,male,north,contemporary
Thijs,van de Huishout,Thijs van de Huishout,male,south,contemporary
Lies,van de Straat,Lies van de Straat,female,general,modern
Cornelia,te Boschdorp,Cornelia te Boschdorp,female,general,traditional
Amber,Bakker,Amber Bakker,female,randstad,modern
Tims,Willemsz,Tims Willemsz,male,south,modern
Rick,Beek,Rick Beek,male,north,modern
Sebastiaan,Bakker,Sebastiaan Bakker,male,randstad,traditional
Gerrit,van Haven,Gerrit van Haven,male,randstad,traditional
Noa,De vries,Noa De vries,female,general,contemporary
Maximilian,van de Zand,Maximilian van de Zand,female,randstad,modern
Mar,te Veen,Mar te Veen,male,general,modern
Max,van den Veenburg,Max van den Veenburg,male,general,modern
Lars,van de Zand,Lars van de Zand,male,general,modern
Nina,van Laan,Nina van Laan,female,south,modern
Sebastiaan,Timmerman,Sebastiaan Timmerman,male,randstad,modern
Piet,op de Donkburg,Piet op de Donkburg,male,randstad,traditional
Sam,Akker,Sam Akker,male,randstad,modern
Lotte,Bakker,Lotte Bakker,female,general,modern
Emma,Dal,Emma Dal,female,general,contemporary
Sinne,van der Steenhout,Sinne van der Steenhout,female,randstad,modern
Catharina,Bakker,Catharina Bakker,female,north,traditional
Brom,Scholte,Brom Scholte,male,north,modern
Joep,van de Zand,Joep van de Zand,male,randstad,contemporary
Hendrik,van der Bosch,Hendrik van der Bosch,male,randstad,traditional
Johanna,Poel,Johanna Poel,female,south,traditional
Cernelis,Brouwer,Cernelis Brouwer,male,south,traditional
Piet,te Molenhout,Piet te Molenhout,male,randstad,traditional
Turse,Theodorzoon,Turse Theodorzoon,female,north,traditional
Marie,van de Gaard,Marie van de Gaard,female,general,modern
Zoë,Jacobsz,Zoë Jacobsz,female,general,contemporary
Milou,Martinzoon,Milou Martinzoon,female,north,contemporary
Maria,Smits,Maria Smits,female,south,traditional
Cornelia,Molen,Cornelia Molen,female,north,traditional
Geertruida,De vries,Geertruida De vries,female,general,traditional
Maud,Antons,Maud Antons,female,randstad,modern
Piet,Jansen,Piet Jansen,male,general,traditional
Zoë,van de Veld,Zoë van de Veld,female,south,contemporary
Isa,Slager,Isa Slager,female,south,contemporary
Alexander,Mulders,Alexander Mulders,female,randstad,traditional
Jacobus,Timmermanman,Jacobus Timmermanman,male,general,traditional
Lars,De vries,Lars De vries,male,north,modern
Sophie,Scholte,Sophie Scholte,female,south,modern
Milan,Mulder,Milan Mulder,male,general,contemporary
Max,Boerman,Max Boerman,male,south,modern
Kiesi,Antons,Kiesi Antons,male,south,contemporary
Maria,Boschdijk,Maria Boschdijk,female,north,traditional
Piet,in de Straat,Piet in de Straat,male,north,traditional
Isa,Wind,Isa Wind,female,randstad,contemporary
Luna,in de Akker,Luna in de Akker,female,south,contemporary
Maximilian,Visser,Maximilian Visser,male,randstad,contemporary
Lurs,Weg,Lurs Weg,male,general,modern
Sebastiaan,te Poel,Sebastiaan te Poel,female,randstad,traditional
Bo,Jacobsen,Bo Jacobsen,female,general,contemporary
Cornelia,Jager,Cornelia Jager,female,south,traditional
Sjoerd,Visser,Sjoerd Visser,male,north,traditional
Milou,Smidman,Milou Smidman,female,south,contemporary
Thijs,te Werf,Thijs te Werf,male,north,contemporary
Piet,ter Zand,Piet ter Zand,male,randstad,traditional
Joss,Bakker,Joss Bakker,male,south,modern
Lues,van der Hof,Lues van der Hof,female,general,modern
Alexander,Molen,Alexander Molen,male,randstad,contemporary
Anna,Donk,Anna Donk,female,south,traditional
Piet,Bosberg,Piet Bosberg,male,south,modern
Wiebe,Klaassz,Wiebe Klaassz,male,north,modern
Gerrit,Kerkhof,Gerrit Kerkhof,male,general,traditional
Klaas,Jansen,Klaas Jansen,male,north,contemporary
Fleur,Prins,Fleur Prins,female,north,contemporary
Lara,De vries,Lara De vries,female,south,modern
Sanne,Brouwer,Sanne Brouwer,female,north,modern
Julia,van Werf,Julia van Werf,female,randstad,modern
Henk,Bakker,Henk Bakker,male,north,modern
Bram,Slager,Bram Slager,male,randstad,modern
Jan,Mulder,Jan Mulder,male,randstad,traditional
Geertruida,te Hof,Geertruida te Hof,female,south,traditional
Emi,Schildersen,Emi Schildersen,female,north,contemporary
Piet,Dekkerman,Piet Dekkerman,male,south,modern
Maximilian,ter Windhout,Maximilian ter Windhout,male,randstad,modern
Maria,Vissers,Maria Vissers,female,north,traditional
Margaretha,van den Weg,Margaretha van den Weg,female,south,traditional
Milou,van den Huisdorp,Milou van den Huisdorp,female,general,contemporary
Geertruida,Haven,Geertruida Haven,female,general,traditional
Zoë,Visser,Zoë Visser,female,south,contemporary
Max,van der Laanburg,Max van der Laanburg,male,north,modern
Henk,van den Laan,Henk van den Laan,male,randstad,modern
Tim,De vries,Tim De vries,male,north,modern
Lucas,De vries,Lucas De vries,male,randstad,contemporary
Bo,Bakker,Bo Bakker,female,south,contemporary
Stijn,Koning,Stijn Koning,male,south,contemporary
Milan,Prins,Milan Prins,male,randstad,contemporary
Maximilian,De vries,Maximilian De vries,female,randstad,modern
Lucas,Theodorzoon,Lucas Theodorzoon,male,south,contemporary
Geertruida,Donkberg,Geertruida Donkberg,female,general,traditional
Marie,van den Meer,Marie van den Meer,female,north,modern
Maximilian,van der Gaard,Maximilian van der Gaard,male,randstad,contemporary
Fleure,Corneliss,Fleure Corneliss,female,north,contemporary
Piet,De jong,Piet De jong,male,south,contemporary
Lotte,Visser,Lotte Visser,female,south,modern
Cornelis,de Hout,Cornelis de Hout,male,south,traditional
Piet,Meer,Piet Meer,male,general,traditional
Sem,De vries,Sem De vries,male,randstad,contemporary
Eva,in de Broekdorp,Eva in de Broekdorp,female,south,contemporary
Hendrika,Veen,Hendrika Veen,female,general,traditional
Cor,Visser,Cor Visser,male,north,modern
Grosaa,van den Steen,Grosaa van den Steen,female,general,contemporary
Sem,in de Broek,Sem in de Broek,male,general,contemporary
Geertruida,Smidsen,Geertruida Smidsen,female,general,traditional
Thijs,Schrijverman,Thijs Schrijverman,male,north,contemporary
Piet,van de Hout,Piet van de Hout,male,south,traditional
Hendrik,Dirkzoon,Hendrik Dirkzoon,male,general,traditional
Bram,Poel,Bram Poel,male,general,modern
Daan,Bakker,Daan Bakker,male,north,contemporary
Maud,ter Horst,Maud ter Horst,female,general,modern
Hendrik,ter Dal,Hendrik ter Dal,male,south,traditional
Jan,Weg,Jan Weg,male,south,traditional
Emi,Simonzoon,Emi Simonzoon,female,randstad,contemporary
Eva,De vries,Eva De vries,female,general,contemporary
Lies,Jansen,Lies Jansen,female,randstad,modern
Sophie,De jong,Sophie De jong,female,randstad,modern
Adriaan,Bernardzoon,Adriaan Bernardzoon,male,general,traditional
Finn,Hoekhof,Finn Hoekhof,male,general,contemporary
Emma,in de Hoek,Emma in de Hoek,female,general,contemporary
Stijn,De jong,Stijn De jong,male,general,contemporary
Mar,Kuiper,Mar Kuiper,male,general,modern
Anna,Scholte,Anna Scholte,female,south,traditional
Line,Theodorsen,Line Theodorsen,female,south,contemporary
Willem,Visser,Willem Visser,male,general,traditional
Bas,Timmerman,Bas Timmerman,male,randstad,modern
Cor,De jong,Cor De jong,male,south,modern
Sam,Bakker,Sam Bakker,male,north,modern
Lucas,Kuiper,Lucas Kuiper,male,randstad,contemporary
Fleur,Visser,Fleur Visser,female,general,contemporary
Sebastiaan,Molenhuis,Sebastiaan Molenhuis,male,randstad,traditional
Lars,Koning,Lars Koning,male,general,modern
Maud,Boer,Maud Boer,female,general,modern
Jos,van de Akker,Jos van de Akker,male,south,contemporary
Piet,De jong,Piet De jong,male,general,traditional
Julia,Hof,Julia Hof,female,general,modern
Maud,Slagers,Maud Slagers,female,general,modern
Anna,Dirksz,Anna Dirksz,female,south,traditional
Cornelia,Kerk,Cornelia Kerk,female,general,traditional
Cornelis,De vries,Cornelis De vries,male,randstad,traditional
Liv,Brouwer,Liv Brouwer,female,south,contemporary
Emma,Timmerman,Emma Timmerman,female,randstad,contemporary
Lara,Schrijver,Lara Schrijver,female,north,modern
Bram,Schilder,Bram Schilder,male,randstad,modern
Bas,de Weg,Bas de Weg,male,north,modern
Bo,Bakker,Bo Bakker,female,general,contemporary
Amber,Akkerdijk,Amber Akkerdijk,female,south,modern
Maud,Visser,Maud Visser,female,south,modern
Cornelis,De jong,Cornelis De jong,male,north,traditional
Sebastiaan,Koningsen,Sebastiaan Koningsen,female,randstad,contemporary
Houli,Hof,Houli Hof,female,south,modern
Emma,Smit,Emma Smit,female,randstad,contemporary
Noa,Veldhof,Noa Veldhof,female,general,contemporary
Stijn,van der Straatdorp,Stijn van der Straatdorp,male,north,contemporary
Piet,Bakker,Piet Bakker,male,general,traditional
Ger,Wind,Ger Wind,male,general,modern
Isa,De vries,Isa De vries,female,randstad,contemporary
Rick,op de Akker,Rick op de Akker,male,north,modern
Eva,Veen,Eva Veen,female,general,contemporary
Henk,Klaaszoon,Henk Klaaszoon,male,north,modern
Jeep,Molen,Jeep Molen,male,randstad,contemporary
Piet,in de Berg,Piet in de Berg,male,general,traditional
Emi,van de Straat,Emi van de Straat,female,south,contemporary
Frans,Jansen,Frans Jansen,male,south,contemporary
Ger,Cornelissz,Ger Cornelissz,male,general,modern
Amber,ter Windhout,Amber ter Windhout,female,general,modern
Meje,Koningsen,Meje Koningsen,female,general,traditional
Eva,Antonsen,Eva Antonsen,female,south,contemporary
Hendrika,Visser,Hendrika Visser,female,north,traditional
Luna,Woud,Luna Woud,female,north,contemporary
Margaretha,Antonsz,Margaretha Antonsz,female,general,traditional
Joep,van de Berg,Joep van de Berg,male,north,contemporary
Adriaan,van den Steen,Adriaan van den Steen,male,south,traditional
Tjeerd,De vries,Tjeerd De vries,male,north,traditional
Bram,Brouwer,Bram Brouwer,male,south,modern
Hendrika,Martins,Hendrika Martins,female,north,traditional
Piet,Visser,Piet Visser,male,general,traditional
Hendrik,van den Kerk,Hendrik van den Kerk,male,randstad,traditional
Alexander,Mulder,Alexander Mulder,female,randstad,traditional
Piet,ter Horst,Piet ter Horst,male,general,traditional
Hendrika,van der Dijk,Hendrika van der Dijk,female,general,traditional
Feit,van Poel,Feit van Poel,male,randstad,traditional
Ger,te Havenhout,Ger te Havenhout,male,randstad,modern
Alexander,Jansen,Alexander Jansen,female,randstad,contemporary
Tim,Jansen,Tim Jansen,male,south,modern
Sebastiaan,Smits,Sebastiaan Smits,male,randstad,modern
Lotte,De jong,Lotte De jong,female,general,modern
Liv,De vries,Liv De vries,female,north,contemporary
Maximilian,Jagers,Maximilian Jagers,female,randstad,contemporary
Livke,Klaassz,Livke Klaassz,female,north,contemporary
Emma,Huis,Emma Huis,female,south,contemporary
Milou,van der Hoekburg,Milou van der Hoekburg,female,north,contemporary
Sebastiaan,Mulders,Sebastiaan Mulders,male,randstad,contemporary
Maud,Antonsz,Maud Antonsz,female,south,modern
Evi,De vries,Evi De vries,female,general,contemporary
Ger,Jansen,Ger Jansen,male,general,modern
Margaretha,van der Straatburg,Margaretha van der Straatburg,female,south,traditional
Bas,Prins,Bas Prins,male,randstad,modern
Sebastiaan,De jong,Sebastiaan De jong,female,randstad,traditional
Wiebe,Hoekberg,Wiebe Hoekberg,male,north,modern
Lars,Akker,Lars Akker,male,randstad,modern
Cornelis,Bosch,Cornelis Bosch,male,north,traditional
Niek,Boschberg,Niek Boschberg,male,north,contemporary
Moud,Scholte,Moud Scholte,female,south,modern
Amber,van den Wegburg,Amber van den Wegburg,female,south,modern
Cornelia,Schrijver,Cornelia Schrijver,female,general,traditional
Evi,van den Veldhout,Evi van den Veldhout,female,general,contemporary
Klaas,Visser,Klaas Visser,male,south,traditional
Sebastiaan,Jager,Sebastiaan Jager,male,randstad,contemporary
Gerrit,Schilder,Gerrit Schilder,male,general,traditional
Lara,Laan,Lara Laan,female,north,modern
Julia,van der Veld,Julia van der Veld,female,general,modern
Cor,Piets,Cor Piets,male,general,modern
Willem,van Laan,Willem van Laan,male,general,traditional
Willem,Bakkers,Willem Bakkers,male,general,traditional
Johanna,De vries,Johanna De vries,female,north,traditional
Eva,van den Werf,Eva van den Werf,female,north,contemporary
Bo,van Hof,Bo van Hof,female,south,contemporary
Isake,Schilder,Isake Schilder,female,south,contemporary
Klaas,op de Water,Klaas op de Water,male,randstad,traditional
Stijn,Bakker,Stijn Bakker,male,south,contemporary
Bas,De vries,Bas De vries,male,south,modern
Joep,Smitsen,Joep Smitsen,male,south,contemporary
Marie,Martinzoon,Marie Martinzoon,female,general,modern
Thijs,op de Laan,Thijs op de Laan,male,general,contemporary
Tim,Scholte,Tim Scholte,male,general,modern
Eva,Dekkers,Eva Dekkers,female,general,contemporary
Fokke,Visser,Fokke Visser,male,north,traditional
Prau,Bakker,Prau Bakker,female,randstad,modern
Buisor,Visser,Buisor Visser,male,randstad,modern
Niek,in de Horst,Niek in de Horst,male,general,contemporary
Nina,Jansen,Nina Jansen,female,north,modern
Tjeerd,Vissersen,Tjeerd Vissersen,male,north,contemporary
Cor,Dal,Cor Dal,male,general,modern
Rick,te Molen,Rick te Molen,male,randstad,modern
Sam,Dekkersen,Sam Dekkersen,male,north,modern
Gerrit,Willems,Gerrit Willems,male,general,traditional
Emma,Dekker,Emma Dekker,female,general,contemporary
Sebastiaan,Visser,Sebastiaan Visser,female,randstad,modern
Eva,van der Akker,Eva van der Akker,female,north,contemporary
Isa,Henksen,Isa Henksen,female,general,contemporary
Geertruida,Beek,Geertruida Beek,female,north,traditional
Bas,De vries,Bas De vries,male,south,modern
Sebastiaan,Martinsen,Sebastiaan Martinsen,female,randstad,traditional
Bas,Schrijverman,Bas Schrijverman,male,general,modern
Hendrik,De vries,Hendrik De vries,male,randstad,traditional
Gerrit,op de Zand,Gerrit op de Zand,male,general,traditional
Maud,Schildersen,Maud Schildersen,female,general,modern
